ISSN,TITLE,CITED_OUT,CITED_IN,TOT_ART
0141-0229,ENZYME AND MICROBIAL TECHNOLOGY,0.0,9.0,0.0
The arabidopsis book,The arabidopsis book,0.0,1.0,0.0
0918-9440,JOURNAL OF PLANT RESEARCH,0.0,1.0,0.0
Trends Plant Sci.,Trends Plant Sci.,0.0,1.0,0.0
Open Biol,Open Biol,0.0,1.0,0.0
1939-1412,IEEE TRANSACTIONS ON HAPTICS,0.0,2.0,0.0
Neurosci Transl,Neurosci Transl,0.0,1.0,0.0
International Journal of Computer Vision,International Journal of Computer Vision,0.0,1.0,0.0
0909-752X,SKIN RESEARCH AND TECHNOLOGY,0.0,1.0,0.0
ADVANCES IN CIVIL ENGINEERING,ADVANCES IN CIVIL ENGINEERING,0.0,1.0,0.0
CSIRO,CSIRO,0.0,2.0,0.0
Including Special Section: Mitochondrial Dynamics and Physiology,Including Special Section: Mitochondrial Dynamics and Physiology,0.0,1.0,0.0
FPHYS,FPHYS,0.0,1.0,0.0
The Journal of General Physiology,The Journal of General Physiology,0.0,1.0,0.0
Current pharmaceutical design,Current pharmaceutical design,0.0,1.0,0.0
J. Stat. Software,J. Stat. Software,0.0,1.0,0.0
ICML,ICML,0.0,2.0,0.0
Current protocols in molecular biology,Current protocols in molecular biology,0.0,1.0,0.0
Mol Biol Cell.,Mol Biol Cell.,0.0,1.0,0.0
Curr Opin Cell Biol.,Curr Opin Cell Biol.,0.0,1.0,0.0
1063-5823,FUNCTIONAL ORGANIZATION OF VERTEBRATE PLASMA MEMBRANE,0.0,3.0,0.0
1019-7168,ADVANCES IN COMPUTATIONAL MATHEMATICS,0.0,3.0,0.0
Vivo Optical Imaging of Brain Function,Vivo Optical Imaging of Brain Function,0.0,1.0,0.0
R package version 1.6-4,R package version 1.6-4,0.0,1.0,0.0
1054-2523,MEDICINAL CHEMISTRY RESEARCH,0.0,1.0,0.0
Bratislavske lekarske listy,Bratislavske lekarske listy,0.0,1.0,0.0
Neurotoxicol Teratol,Neurotoxicol Teratol,0.0,1.0,0.0
International Journal of Particle Therapy,International Journal of Particle Therapy,0.0,1.0,0.0
1748-717X,RADIATION ONCOLOGY,0.0,1.0,0.0
0964-2633,JOURNAL OF INTELLECTUAL DISABILITY RESEARCH,0.0,1.0,0.0
Brain Struct. Funct,Brain Struct. Funct,0.0,1.0,0.0
Sci Adv,Sci Adv,0.0,1.0,0.0
0767-0974,M S-MEDECINE SCIENCES,0.0,3.0,0.0
1089-2680,REVIEW OF GENERAL PSYCHOLOGY,0.0,1.0,0.0
Nonlinear Phenomena in Complex Systems,Nonlinear Phenomena in Complex Systems,0.0,1.0,0.0
0377-2063,IETE JOURNAL OF RESEARCH,0.0,1.0,0.0
1070-986X,IEEE MULTIMEDIA,0.0,1.0,0.0
Neurobiology of Attention,Neurobiology of Attention,0.0,1.0,0.0
1051-8215,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,0.0,4.0,0.0
1471-2466,BMC PULMONARY MEDICINE,0.0,1.0,0.0
1661-6499,JOURNAL OF NUTRIGENETICS AND NUTRIGENOMICS,0.0,1.0,0.0
0269-7491,ENVIRONMENTAL POLLUTION,0.0,1.0,0.0
0306-042X,BIOMEDICAL MASS SPECTROMETRY,0.0,1.0,0.0
1555-9041,CLINICAL JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,0.0,2.0,0.0
Current applications of chemometrics,Current applications of chemometrics,0.0,1.0,0.0
International journal of endocrinology and metabolism,International journal of endocrinology and metabolism,0.0,1.0,0.0
Erdmann's J. Pract. Chem.,Erdmann's J. Pract. Chem.,0.0,2.0,0.0
Journal of bioinformatics and computational biology,Journal of bioinformatics and computational biology,0.0,1.0,0.0
0340-6199,EUROPEAN JOURNAL OF PEDIATRICS,0.0,3.0,0.0
Toxicol In Vitro.,Toxicol In Vitro.,0.0,1.0,0.0
Journal of Statistical Modeling and Analytics,Journal of Statistical Modeling and Analytics,0.0,1.0,0.0
Curr. protoc. Mol. Biol.,Curr. protoc. Mol. Biol.,0.0,1.0,0.0
Philosophical Transactions of the Roval Society of London. A,Philosophical Transactions of the Roval Society of London. A,0.0,1.0,0.0
0735-6757,AMERICAN JOURNAL OF EMERGENCY MEDICINE,0.0,1.0,0.0
0266-4763,JOURNAL OF APPLIED STATISTICS,0.0,4.0,0.0
arXiv preprint arXiv: 11012017,arXiv preprint arXiv: 11012017,0.0,1.0,0.0
Proc of HLT-NAACL,Proc of HLT-NAACL,0.0,1.0,0.0
ISRN Biomath,ISRN Biomath,0.0,1.0,0.0
Physical Biology,Physical Biology,0.0,3.0,0.0
Bmc Biology,Bmc Biology,0.0,1.0,0.0
Math. Biosci. Eng.,Math. Biosci. Eng.,0.0,1.0,0.0
Phys. Biol.,Phys. Biol.,0.0,2.0,0.0
1387-2532,AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,0.0,2.0,0.0
Principles of Social Evolution,Principles of Social Evolution,0.0,1.0,0.0
0006-3606,BIOTROPICA,0.0,3.0,0.0
0949-944X,DEVELOPMENT GENES AND EVOLUTION,0.0,16.0,0.0
1556-4665,ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS,0.0,1.0,0.0
1389-2576,GENETIC PROGRAMMING AND EVOLVABLE MACHINES,0.0,3.0,0.0
2210-6502,SWARM AND EVOLUTIONARY COMPUTATION,0.0,1.0,0.0
Psyche: A Journal of Entomology,Psyche: A Journal of Entomology,0.0,1.0,0.0
"Turkish Journal Electrical Engineering and Computer Sciences, Elektrik","Turkish Journal Electrical Engineering and Computer Sciences, Elektrik",0.0,1.0,0.0
0950-0804,JOURNAL OF ECONOMIC SURVEYS,0.0,6.0,0.0
Front. Comput. Neuro,Front. Comput. Neuro,0.0,1.0,0.0
0090-4341,ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,0.0,1.0,0.0
0026-2617,MICROBIOLOGY,0.0,1.0,0.0
Ber Dtsch Bot Ges,Ber Dtsch Bot Ges,0.0,1.0,0.0
J Mol Biochem,J Mol Biochem,0.0,1.0,0.0
bioRxiv. Published online February,bioRxiv. Published online February,0.0,1.0,0.0
Hvass Laboratories Technical Report No. HL1002,Hvass Laboratories Technical Report No. HL1002,0.0,1.0,0.0
1053-0509,JOURNAL OF FLUORESCENCE,0.0,1.0,0.0
Eur Phys J E,Eur Phys J E,0.0,1.0,0.0
0009-286X,CHEMIE INGENIEUR TECHNIK,0.0,1.0,0.0
Front Bioeng Biotechnol,Front Bioeng Biotechnol,0.0,1.0,0.0
CURRENT CARDIOLOGY REVIEWS,CURRENT CARDIOLOGY REVIEWS,0.0,2.0,0.0
1757-2215,JOURNAL OF OVARIAN RESEARCH,0.0,1.0,0.0
Microvasc Res,Microvasc Res,0.0,1.0,0.0
Econometrica,Econometrica,0.0,1.0,0.0
0361-803X,AMERICAN JOURNAL OF ROENTGENOLOGY,0.0,1.0,0.0
0926-6003,COMPUTATIONAL OPTIMIZATION AND APPLICATIONS,0.0,1.0,0.0
1545-5955,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,0.0,1.0,0.0
1087-1845,FUNGAL GENETICS AND BIOLOGY,0.0,8.0,0.0
OPTIMIZATION ALGORITHMS ON MATRIX MANIFOLDS,OPTIMIZATION ALGORITHMS ON MATRIX MANIFOLDS,0.0,1.0,0.0
2162-3279,BRAIN AND BEHAVIOR,0.0,1.0,0.0
Journal of Graphics Tools,Journal of Graphics Tools,0.0,1.0,0.0
Mol Biol Evol.,Mol Biol Evol.,0.0,2.0,0.0
Journal of Genetics,Journal of Genetics,0.0,2.0,0.0
J Exp Zool B Mol Dev Evol,J Exp Zool B Mol Dev Evol,0.0,1.0,0.0
2211-5463,FEBS OPEN BIO,0.0,1.0,0.0
ADIPOCYTE,ADIPOCYTE,0.0,2.0,0.0
PHASE TRANSITION DYN,PHASE TRANSITION DYN,0.0,1.0,0.0
1087-0024,JOURNAL OF INVESTIGATIVE DERMATOLOGY SYMPOSIUM PROCEEDINGS,0.0,8.0,0.0
ACL,ACL,0.0,1.0,0.0
0388-6107,BIOMEDICAL RESEARCH-TOKYO,0.0,3.0,0.0
1938-2014,ISLETS,0.0,4.0,0.0
0041-1345,TRANSPLANTATION PROCEEDINGS,0.0,3.0,0.0
Clinical Anatomy.,Clinical Anatomy.,0.0,1.0,0.0
2385-3956,REVISTA DE INVESTIGACION CLINICA-CLINICAL AND TRANSLATIONAL INVESTIGATION,0.0,1.0,0.0
0188-4409,ARCHIVES OF MEDICAL RESEARCH,0.0,4.0,0.0
Influenza and Other Respiratory Viruses,Influenza and Other Respiratory Viruses,0.0,2.0,0.0
MBE,MBE,0.0,1.0,0.0
Proc Biol Sci.,Proc Biol Sci.,0.0,1.0,0.0
Influenza Other Respir Viruses,Influenza Other Respir Viruses,0.0,1.0,0.0
0079-6603(print),"PROGRESS IN NUCLEIC ACID RESEARCH AND MOLECULAR BIOLOGY, VOL 81",0.0,2.0,0.0
Genome Biol. BioMed Central Ltd,Genome Biol. BioMed Central Ltd,0.0,1.0,0.0
arXiv: 14043031.,arXiv: 14043031.,0.0,1.0,0.0
EURASIP Journal on Wireless Communications and Networking,EURASIP Journal on Wireless Communications and Networking,0.0,1.0,0.0
0300-4864,JOURNAL OF NEUROCYTOLOGY,0.0,19.0,0.0
New Encyclopedia of Neuroscience,New Encyclopedia of Neuroscience,0.0,1.0,0.0
ACTA NEUROPATHOL,ACTA NEUROPATHOL,0.0,1.0,0.0
Molecular Toxicology,Molecular Toxicology,0.0,1.0,0.0
0278-6915,FOOD AND CHEMICAL TOXICOLOGY,0.0,1.0,0.0
0275-1380,NEUROBEHAVIORAL TOXICOLOGY AND TERATOLOGY,0.0,1.0,0.0
REV CANADIENNE BIOL,REV CANADIENNE BIOL,0.0,1.0,0.0
2152-4971,CELLULAR REPROGRAMMING,0.0,1.0,0.0
Cell reports,Cell reports,0.0,1.0,0.0
1063-6706,IEEE TRANSACTIONS ON FUZZY SYSTEMS,0.0,2.0,0.0
BERGEYS MANUAL SYSTE,BERGEYS MANUAL SYSTE,0.0,1.0,0.0
IEEE Transactions on Network Science and Engineering,IEEE Transactions on Network Science and Engineering,0.0,1.0,0.0
0168-8162,EXPERIMENTAL AND APPLIED ACAROLOGY,0.0,2.0,0.0
0065-2806(print),ADVANCES IN INSECT PHYSIOLOGY: INSECT MECHANICS AND CONTROL,0.0,2.0,0.0
0065-2806,"ADVANCES IN INSECT PHYSIOLOGY, VOL 27",0.0,5.0,0.0
Transactions of the ASME Journal of Basic Engineering,Transactions of the ASME Journal of Basic Engineering,0.0,5.0,0.0
"Automatic Control, IEEE Transactions on","Automatic Control, IEEE Transactions on",0.0,4.0,0.0
Cogn Neurosci,Cogn Neurosci,0.0,1.0,0.0
PLoS Curr outbreaks,PLoS Curr outbreaks,0.0,1.0,0.0
1936-1327,"ANNUAL REVIEW OF ANALYTICAL CHEMISTRY, VOL 6",0.0,3.0,0.0
Eur J Biochem,Eur J Biochem,0.0,2.0,0.0
Br Med J,Br Med J,0.0,2.0,0.0
Phys. Rev. E. Stat. Nonlin. Soft Matter Phys.,Phys. Rev. E. Stat. Nonlin. Soft Matter Phys.,0.0,1.0,0.0
Annals of Probability,Annals of Probability,0.0,1.0,0.0
Encyclopedia of Neuroscience,Encyclopedia of Neuroscience,0.0,4.0,0.0
0019-5588,INDIAN JOURNAL OF PURE & APPLIED MATHEMATICS,0.0,1.0,0.0
American journal of human genetics,American journal of human genetics,0.0,1.0,0.0
Sankhya Indian J Stat Ser A,Sankhya Indian J Stat Ser A,0.0,1.0,0.0
Synthesis Lectures on Data Mining and Knowledge Discovery,Synthesis Lectures on Data Mining and Knowledge Discovery,0.0,1.0,0.0
The New York Times,The New York Times,0.0,1.0,0.0
Biocomput,Biocomput,0.0,1.0,0.0
0924-9907,JOURNAL OF MATHEMATICAL IMAGING AND VISION,0.0,5.0,0.0
Cold Spring Harb Symp Quant Biol,Cold Spring Harb Symp Quant Biol,0.0,1.0,0.0
0894-2684,JOURNAL OF AEROSOL MEDICINE-DEPOSITION CLEARANCE AND EFFECTS IN THE LUNG,0.0,2.0,0.0
STEM CELLS HDB,STEM CELLS HDB,0.0,1.0,0.0
Chemistry Central Journal,Chemistry Central Journal,0.0,1.0,0.0
0896-8411,JOURNAL OF AUTOIMMUNITY,0.0,7.0,0.0
arXiv q-bio.NC/0505003,arXiv q-bio.NC/0505003,0.0,1.0,0.0
Front Mol Neurosci.,Front Mol Neurosci.,0.0,1.0,0.0
Neurobiol Dis.,Neurobiol Dis.,0.0,1.0,0.0
0022-5320,JOURNAL OF ULTRASTRUCTURE RESEARCH,0.0,4.0,0.0
1080-4013,MENTAL RETARDATION AND DEVELOPMENTAL DISABILITIES RESEARCH REVIEWS,0.0,1.0,0.0
0018-506X,HORMONES AND BEHAVIOR,0.0,6.0,0.0
1536-1284,IEEE WIRELESS COMMUNICATIONS,0.0,1.0,0.0
1070-9916,IEEE PERSONAL COMMUNICATIONS,0.0,1.0,0.0
ComPlexUs,ComPlexUs,0.0,5.0,0.0
WORKING PAPERS,WORKING PAPERS,0.0,1.0,0.0
0953-1424,MAGNESIUM RESEARCH,0.0,1.0,0.0
Microbial & comparative genomics,Microbial & comparative genomics,0.0,2.0,0.0
Pac Symp Biocomp,Pac Symp Biocomp,0.0,1.0,0.0
STANFORD TYPED DEPEN,STANFORD TYPED DEPEN,0.0,1.0,0.0
P C EMP METH NAT LAN,P C EMP METH NAT LAN,0.0,1.0,0.0
AMIA ... Annual Symposium proceedings. AMIA Symposium,AMIA ... Annual Symposium proceedings. AMIA Symposium,0.0,18.0,0.0
Biochimica et Biophysica Acta (BBA)-General Subjects,Biochimica et Biophysica Acta (BBA)-General Subjects,0.0,1.0,0.0
"Proteins: Structure, Function, and Bioinformatics","Proteins: Structure, Function, and Bioinformatics",0.0,3.0,0.0
Curr Opin Struc Biol,Curr Opin Struc Biol,0.0,1.0,0.0
Brief. Bioinformatics,Brief. Bioinformatics,0.0,1.0,0.0
Neuropharmacology,Neuropharmacology,0.0,1.0,0.0
Brain Research,Brain Research,0.0,3.0,0.0
arXiv:1310.0046,arXiv:1310.0046,0.0,1.0,0.0
Math. J.,Math. J.,0.0,1.0,0.0
Comput Struct Biotechnol J,Comput Struct Biotechnol J,0.0,1.0,0.0
0017-8012,HARVARD BUSINESS REVIEW,0.0,2.0,0.0
Annals of Biomedical Engineering,Annals of Biomedical Engineering,0.0,1.0,0.0
Neural Netw. IEEE T.,Neural Netw. IEEE T.,0.0,2.0,0.0
1941-3289,CIRCULATION-HEART FAILURE,0.0,1.0,0.0
1941-9651,CIRCULATION-CARDIOVASCULAR IMAGING,0.0,1.0,0.0
J Cardiov Magn Reson,J Cardiov Magn Reson,0.0,1.0,0.0
0022-4146,JOURNAL OF REGIONAL SCIENCE,0.0,1.0,0.0
1876-3413,INTERNATIONAL HEALTH,0.0,1.0,0.0
TRL Report TRL544,TRL Report TRL544,0.0,1.0,0.0
App Geo,App Geo,0.0,1.0,0.0
Handbook of Nonlinear Filtering,Handbook of Nonlinear Filtering,0.0,2.0,0.0
arXiv:1403-6804,arXiv:1403-6804,0.0,2.0,0.0
1350-1925,NEUROGASTROENTEROLOGY AND MOTILITY,0.0,1.0,0.0
Sci. Transl. Med.,Sci. Transl. Med.,0.0,4.0,0.0
Semin Immunopathol.,Semin Immunopathol.,0.0,1.0,0.0
Journal of Applied Probability,Journal of Applied Probability,0.0,4.0,0.0
0267-1379,CURRENT OPINION IN GASTROENTEROLOGY,0.0,5.0,0.0
Environ Microbiol.,Environ Microbiol.,0.0,2.0,0.0
Microb Ecol Health Dis,Microb Ecol Health Dis,0.0,1.0,0.0
Appl Environ Microbiol.,Appl Environ Microbiol.,0.0,1.0,0.0
BJOG,BJOG,0.0,1.0,0.0
Journal of Theoretical and Computational Chemistry.,Journal of Theoretical and Computational Chemistry.,0.0,1.0,0.0
Journal of the ACM,Journal of the ACM,0.0,1.0,0.0
2156-3357,IEEE JOURNAL ON EMERGING AND SELECTED TOPICS IN CIRCUITS AND SYSTEMS,0.0,2.0,0.0
0951-4198,RAPID COMMUNICATIONS IN MASS SPECTROMETRY,0.0,8.0,0.0
Genome Biol Evol,Genome Biol Evol,0.0,1.0,0.0
J. Proteome Res,J. Proteome Res,0.0,1.0,0.0
0962-7480,OCCUPATIONAL MEDICINE-OXFORD,0.0,2.0,0.0
1355-770X,ENVIRONMENT AND DEVELOPMENT ECONOMICS,0.0,2.0,0.0
American Journal of Epidemiology,American Journal of Epidemiology,0.0,1.0,0.0
Psychological Review.,Psychological Review.,0.0,1.0,0.0
Database of Systematic Reviews,Database of Systematic Reviews,0.0,2.0,0.0
0026-4075,MILITARY MEDICINE,0.0,1.0,0.0
Computer Physics Communications,Computer Physics Communications,0.0,2.0,0.0
ADV COMPUTATIONAL MO,ADV COMPUTATIONAL MO,0.0,1.0,0.0
1676-5680,GENETICS AND MOLECULAR RESEARCH,0.0,1.0,0.0
1313-2989,ZOOKEYS,0.0,1.0,0.0
0021-2210,ISRAEL JOURNAL OF ZOOLOGY,0.0,2.0,0.0
0065-2660(print),SOCIO-GENETICS,0.0,5.0,0.0
Archives Neerlandaises de Zoologie,Archives Neerlandaises de Zoologie,0.0,1.0,0.0
Int J Biometeorol.,Int J Biometeorol.,0.0,1.0,0.0
ALLEE EFFECTS IN ECOLOGY AND CONSERVATION,ALLEE EFFECTS IN ECOLOGY AND CONSERVATION,0.0,1.0,0.0
Terrestrial Arthropod Reviews,Terrestrial Arthropod Reviews,0.0,1.0,0.0
0021-9266,JOURNAL OF BIOLOGICAL EDUCATION,0.0,1.0,0.0
0011-216X,CRUSTACEANA,0.0,1.0,0.0
2352-1465,CONFERENCE ON PEDESTRIAN AND EVACUATION DYNAMICS 2014 (PED 2014),0.0,1.0,0.0
Mitteilungen der Deutschen Gesellschaft fuer Allgemeine und Angewandte Entomologie,Mitteilungen der Deutschen Gesellschaft fuer Allgemeine und Angewandte Entomologie,0.0,1.0,0.0
Symposia of the Zoological Society of London,Symposia of the Zoological Society of London,0.0,2.0,0.0
0028-7199,JOURNAL OF THE NEW YORK ENTOMOLOGICAL SOCIETY,0.0,1.0,0.0
0003-0031,AMERICAN MIDLAND NATURALIST,0.0,1.0,0.0
1399-0047,ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,0.0,2.0,0.0
0920-5063,JOURNAL OF BIOMATERIALS SCIENCE-POLYMER EDITION,0.0,2.0,0.0
Advanced Statistical Methods for the Analysis of Large Data-Sets,Advanced Statistical Methods for the Analysis of Large Data-Sets,0.0,1.0,0.0
The Annals of Statistics,The Annals of Statistics,0.0,2.0,0.0
Journal of Statistical Computation and Simulation,Journal of Statistical Computation and Simulation,0.0,1.0,0.0
Nat Immunol,Nat Immunol,0.0,1.0,0.0
Management Science,Management Science,0.0,1.0,0.0
Artif Intell,Artif Intell,0.0,1.0,0.0
arXiv 1310.5438 [stat.ML],arXiv 1310.5438 [stat.ML],0.0,1.0,0.0
0167-6296,JOURNAL OF HEALTH ECONOMICS,0.0,3.0,0.0
1352-0504,JOURNAL OF VIRAL HEPATITIS,0.0,12.0,0.0
Trends Mol Med.,Trends Mol Med.,0.0,1.0,0.0
Liver Int,Liver Int,0.0,1.0,0.0
0738-3991,PATIENT EDUCATION AND COUNSELING,0.0,1.0,0.0
0387-7604,BRAIN & DEVELOPMENT,0.0,1.0,0.0
2169-5172,SOFT ROBOTICS,0.0,1.0,0.0
0192-253X,DEVELOPMENTAL GENETICS,0.0,5.0,0.0
Biotech Softw. Internet Rep.,Biotech Softw. Internet Rep.,0.0,1.0,0.0
J. Biol. Chem,J. Biol. Chem,0.0,1.0,0.0
Open Biol J,Open Biol J,0.0,1.0,0.0
arXiv Prepr,arXiv Prepr,0.0,1.0,0.0
0090-6778,IEEE TRANSACTIONS ON COMMUNICATIONS,0.0,2.0,0.0
"Systems Engineering, 1989., IEEE International Conference on","Systems Engineering, 1989., IEEE International Conference on",0.0,1.0,0.0
Curr. Biol,Curr. Biol,0.0,1.0,0.0
PloS Comput Biol,PloS Comput Biol,0.0,3.0,0.0
0722-2211,EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES,0.0,1.0,0.0
Clinical Microbiology and Infection,Clinical Microbiology and Infection,0.0,1.0,0.0
0732-8893,DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE,0.0,4.0,0.0
Journal of Antimicrobial Chemotherapy,Journal of Antimicrobial Chemotherapy,0.0,1.0,0.0
Comprehensive physiology,Comprehensive physiology,0.0,1.0,0.0
1540-658X,ASSAY AND DRUG DEVELOPMENT TECHNOLOGIES,0.0,3.0,0.0
1352-8505,ENVIRONMENTAL AND ECOLOGICAL STATISTICS,0.0,5.0,0.0
Adv Neural Info Proc Syst,Adv Neural Info Proc Syst,0.0,2.0,0.0
1522-4880,"2001 INTERNATIONAL CONFERENCE ON IMAGE PROCESSING, VOL I, PROCEEDINGS",0.0,4.0,0.0
0002-9351,AMERICAN JOURNAL OF MENTAL DEFICIENCY,0.0,1.0,0.0
ACM SIGKDD Explorations Newsletter,ACM SIGKDD Explorations Newsletter,0.0,2.0,0.0
arxivorg abs: 0810.0029,arxivorg abs: 0810.0029,0.0,1.0,0.0
0232-766X,BIOMEDICA BIOCHIMICA ACTA,0.0,3.0,0.0
0141-9854,CLINICAL AND LABORATORY HAEMATOLOGY,0.0,1.0,0.0
Adv Hematol.,Adv Hematol.,0.0,1.0,0.0
2211-0682,JALA,0.0,1.0,0.0
Hermite and cubic spline interpolation,Hermite and cubic spline interpolation,0.0,1.0,0.0
The ISME Journal.,The ISME Journal.,0.0,1.0,0.0
Research report UCL/FSA/INGI 2006-07,Research report UCL/FSA/INGI 2006-07,0.0,1.0,0.0
J Intern Med,J Intern Med,0.0,2.0,0.0
2212-8778,MOLECULAR METABOLISM,0.0,1.0,0.0
1079-2082,AMERICAN JOURNAL OF HEALTH-SYSTEM PHARMACY,0.0,2.0,0.0
J Am Med Inform Assoc,J Am Med Inform Assoc,0.0,2.0,0.0
Behav Monogr,Behav Monogr,0.0,1.0,0.0
Arch. Psychol.,Arch. Psychol.,0.0,1.0,0.0
Science (80-),Science (80-),0.0,1.0,0.0
1567-133X,GENE EXPRESSION PATTERNS,0.0,6.0,0.0
Nucleic Acids Research: gku555,Nucleic Acids Research: gku555,0.0,1.0,0.0
1079-0268,JOURNAL OF SPINAL CORD MEDICINE,0.0,3.0,0.0
0889-5899,OSTOMY WOUND MANAGEMENT,0.0,2.0,0.0
0003-9993,ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION,0.0,10.0,0.0
0962-1067,JOURNAL OF CLINICAL NURSING,0.0,1.0,0.0
1934-1482,PM&R,0.0,1.0,0.0
Journal of long-term effects of medical implants,Journal of long-term effects of medical implants,0.0,1.0,0.0
Frontiers in immunology,Frontiers in immunology,0.0,2.0,0.0
0738-081X,CLINICS IN DERMATOLOGY,0.0,3.0,0.0
Wound Repair Regen.,Wound Repair Regen.,0.0,1.0,0.0
International journal of agent technologies and systems,International journal of agent technologies and systems,0.0,2.0,0.0
1354-1013,GLOBAL CHANGE BIOLOGY,0.0,4.0,0.0
0025-3162,MARINE BIOLOGY,0.0,12.0,0.0
0722-4028,CORAL REEFS,0.0,28.0,0.0
0065-2881,"ADVANCES IN MARINE BIOLOGY, VOL 46",0.0,1.0,0.0
0034-7744,REVISTA DE BIOLOGIA TROPICAL,0.0,4.0,0.0
1042-8275,OCEANOGRAPHY,0.0,4.0,0.0
0177-5103,DISEASES OF AQUATIC ORGANISMS,0.0,6.0,0.0
0008-6452,CARIBBEAN JOURNAL OF SCIENCE,0.0,1.0,0.0
1541-5856,LIMNOLOGY AND OCEANOGRAPHY-METHODS,0.0,1.0,0.0
Atoll Res. Bull.,Atoll Res. Bull.,0.0,1.0,0.0
0145-479X,JOURNAL OF BIOENERGETICS AND BIOMEMBRANES,0.0,23.0,0.0
Graph Algorithms and Applications,Graph Algorithms and Applications,0.0,1.0,0.0
Bone,Bone,0.0,2.0,0.0
The lancet oncology,The lancet oncology,0.0,1.0,0.0
1740-2522,CLINICAL & DEVELOPMENTAL IMMUNOLOGY,0.0,3.0,0.0
0953-7104,PLATELETS,0.0,2.0,0.0
JAMA internal medicine,JAMA internal medicine,0.0,1.0,0.0
arXiv preprint arXiv:13013342:1-11,arXiv preprint arXiv:13013342:1-11,0.0,1.0,0.0
Neurobio Learn Mem,Neurobio Learn Mem,0.0,1.0,0.0
Neurobio Learn Mem.,Neurobio Learn Mem.,0.0,2.0,0.0
Front Neurolog,Front Neurolog,0.0,1.0,0.0
Prog. Brain Res.,Prog. Brain Res.,0.0,1.0,0.0
arXiv:1408.0856 [stat.ME],arXiv:1408.0856 [stat.ME],0.0,1.0,0.0
Math. Program,Math. Program,0.0,1.0,0.0
CMS Books in Mathematics,CMS Books in Mathematics,0.0,1.0,0.0
Springer Texts in Statistics,Springer Texts in Statistics,0.0,1.0,0.0
Foundations Trends Optim,Foundations Trends Optim,0.0,1.0,0.0
Wiley Online Library: eLS-Citable Reviews In The Life Sciences,Wiley Online Library: eLS-Citable Reviews In The Life Sciences,0.0,1.0,0.0
Zh. Eksp. Teor. Fiz,Zh. Eksp. Teor. Fiz,0.0,1.0,0.0
1351-5101,EUROPEAN JOURNAL OF NEUROLOGY,0.0,4.0,0.0
Journal of the Optical Society of America,Journal of the Optical Society of America,0.0,2.0,0.0
0016-5107,GASTROINTESTINAL ENDOSCOPY,0.0,1.0,0.0
1120-8694,DISEASES OF THE ESOPHAGUS,0.0,1.0,0.0
0363-0153,ARCHIVES OF PATHOLOGY & LABORATORY MEDICINE,0.0,1.0,0.0
Cell.,Cell.,0.0,1.0,0.0
1133-0686,TEST,0.0,2.0,0.0
0301-0163,HORMONE RESEARCH,0.0,3.0,0.0
1052-2166,GENE EXPRESSION,0.0,2.0,0.0
Cold Spring Harb Protoc,Cold Spring Harb Protoc,0.0,2.0,0.0
0747-4938,ECONOMETRIC REVIEWS,0.0,2.0,0.0
Modeling the interplay between human behavior and the spread of infectious diseases,Modeling the interplay between human behavior and the spread of infectious diseases,0.0,1.0,0.0
Knowledge-based intelligent information and engineering systems,Knowledge-based intelligent information and engineering systems,0.0,1.0,0.0
0271-2091,INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS,0.0,2.0,0.0
Geostatistics for environmental applications,Geostatistics for environmental applications,0.0,1.0,0.0
arXiv: 13103167,arXiv: 13103167,0.0,1.0,0.0
Proceedings of the National Institute of Science,Proceedings of the National Institute of Science,0.0,1.0,0.0
Statistical communications in infectious diseases,Statistical communications in infectious diseases,0.0,1.0,0.0
Artificial Societies and Social Simulation,Artificial Societies and Social Simulation,0.0,1.0,0.0
Eur J Neurosci,Eur J Neurosci,0.0,3.0,0.0
Physical Rev E,Physical Rev E,0.0,1.0,0.0
0376-0421,PROGRESS IN AEROSPACE SCIENCES,0.0,1.0,0.0
0001-1452,AIAA JOURNAL,0.0,1.0,0.0
0920-4105,JOURNAL OF PETROLEUM SCIENCE AND ENGINEERING,0.0,1.0,0.0
"Automatic Differentiation: Applications, Theory, and Implementations","Automatic Differentiation: Applications, Theory, and Implementations",0.0,1.0,0.0
Cooperative Distributed Multi-agent Optimization,Cooperative Distributed Multi-agent Optimization,0.0,1.0,0.0
0378-2697,PLANT SYSTEMATICS AND EVOLUTION,0.0,3.0,0.0
Botanische Jahrbuecher fuer Systematik Pflanzengeschichte und Pflanzengeographie,Botanische Jahrbuecher fuer Systematik Pflanzengeschichte und Pflanzengeographie,0.0,1.0,0.0
